"uid"	"domainID"	"siteID"	"plotID"	"namedLocation"	"laboratoryName"	"collectDate"	"processedDate"	"geneticSampleID"	"deprecatedVialID"	"dnaSampleID"	"internalLabID"	"sequenceAnalysisType"	"testProtocolVersion"	"sampleMaterial"	"sampleMass"	"nucleicAcidConcentration"	"nucleicAcidPurity"	"nucleicAcidQuantMethod"	"dnaPooledStatus"	"qaqcStatus"	"dnaProcessedBy"	"remarks"	"dataQF"	"publicationDate"
"9616"	"68efdfd1-7bf9-41b3-9b42-53a14954f0dd"	"D16"	"ABBY"	"ABBY_004"	"ABBY_004.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-10 16:11:00	2018-04-23	"ABBY_004-M-4-15-20170510-GEN"	NA	"ABBY_004-M-4-15-20170510-GEN-DNA1"	"BMI_Plate56WellD10"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	17	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9617"	"24c329fb-df4b-4712-b719-cd2cdc6b9357"	"D16"	"ABBY"	"ABBY_004"	"ABBY_004.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-10 16:35:00	2018-04-23	"ABBY_004-M-3.5-36.5-20170510-GEN"	NA	"ABBY_004-M-3.5-36.5-20170510-GEN-DNA1"	"BMI_Plate56WellD6"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	33	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9618"	"fa4b7b4c-c769-4dd7-b02a-ea4f5305850d"	"D16"	"ABBY"	"ABBY_004"	"ABBY_004.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-10 16:47:00	2018-04-23	"ABBY_004-M-26.5-39.5-20170510-GEN"	NA	"ABBY_004-M-26.5-39.5-20170510-GEN-DNA1"	"BMI_Plate56WellD5"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	44	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9619"	"8fe22c67-d5dd-45af-a7ce-09984aecaf82"	"D16"	"ABBY"	"ABBY_006"	"ABBY_006.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-10 18:52:00	2018-04-23	"ABBY_006-O-10.5-6-20170510-GEN"	NA	"ABBY_006-O-10.5-6-20170510-GEN-DNA1"	"BMI_Plate56WellE5"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	58	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9620"	"c8a7ad39-e02b-4f1c-8a1e-b9e77829176f"	"D16"	"ABBY"	"ABBY_006"	"ABBY_006.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-10 19:18:00	2018-04-23	"ABBY_006-O-7.5-21.5-20170510-GEN"	NA	"ABBY_006-O-7.5-21.5-20170510-GEN-DNA1"	"BMI_Plate56WellF1"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	30	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9621"	"8ebca504-d0a9-4e27-9b73-811da0b031c2"	"D16"	"ABBY"	"ABBY_006"	"ABBY_006.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-10 19:52:00	2018-04-23	"ABBY_006-O-28-32-20170510-GEN"	NA	"ABBY_006-O-28-32-20170510-GEN-DNA1"	"BMI_Plate56WellE8"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	58	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9622"	"f1801231-0c3d-446f-9f6a-c50dd79ff5a4"	"D16"	"ABBY"	"ABBY_001"	"ABBY_001.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-10 21:45:00	2018-04-23	"ABBY_001-O-34-14-20170510-GEN"	NA	"ABBY_001-O-34-14-20170510-GEN-DNA1"	"BMI_Plate56WellB1"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	65	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9623"	"10a5b8a9-5dd2-4f3a-b585-714f44657353"	"D16"	"ABBY"	"ABBY_001"	"ABBY_001.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-10 22:05:00	2018-04-23	"ABBY_001-M-33-21-20170510-GEN"	NA	"ABBY_001-M-33-21-20170510-GEN-DNA1"	"BMI_Plate56WellA9"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	26	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9624"	"d5e34139-94a0-4e44-aae2-33324376aa9f"	"D16"	"ABBY"	"ABBY_001"	"ABBY_001.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-10 22:41:00	2018-04-23	"ABBY_001-M-12.5-34.5-20170510-GEN"	NA	"ABBY_001-M-12.5-34.5-20170510-GEN-DNA1"	"BMI_Plate56WellA4"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	14	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9625"	"cbf16abf-99bb-45c5-a7e6-93c4989131ad"	"D16"	"ABBY"	"ABBY_003"	"ABBY_003.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-11 15:18:00	2018-04-23	"ABBY_003-M-26.5-39.5-20170511-GEN"	NA	"ABBY_003-M-26.5-39.5-20170511-GEN-DNA1"	"BMI_Plate56WellC6"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	32	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9626"	"b1f48c68-4755-49c3-8911-ddebe047122b"	"D16"	"ABBY"	"ABBY_003"	"ABBY_003.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-11 15:41:00	2018-04-23	"ABBY_003-M-6.5-37.5-20170511-GEN"	NA	"ABBY_003-M-6.5-37.5-20170511-GEN-DNA1"	"BMI_Plate56WellC11"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	41	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9627"	"b761916a-733a-48d5-968a-9d4470962e55"	"D16"	"ABBY"	"ABBY_003"	"ABBY_003.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-11 15:53:00	2018-04-23	"ABBY_003-M-1-5.5-20170511-GEN"	NA	"ABBY_003-M-1-5.5-20170511-GEN-DNA1"	"BMI_Plate56WellC5"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	46	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9628"	"a91829cb-7755-41e5-990b-1ecc769ae96d"	"D16"	"ABBY"	"ABBY_023"	"ABBY_023.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-11 16:53:00	2018-04-23	"ABBY_023-M-9-9.5-20170511-GEN"	NA	"ABBY_023-M-9-9.5-20170511-GEN-DNA1"	"BMI_Plate56WellF10"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	44	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9629"	"d3a4157e-7c23-4528-af7c-cbd13bf6a16d"	"D16"	"ABBY"	"ABBY_023"	"ABBY_023.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-11 17:29:00	2018-04-23	"ABBY_023-M-3.5-34.5-20170511-GEN"	NA	"ABBY_023-M-3.5-34.5-20170511-GEN-DNA1"	"BMI_Plate56WellF5"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	43	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9630"	"e2971421-9ca9-4aca-a1a6-d20bdf41579a"	"D16"	"ABBY"	"ABBY_023"	"ABBY_023.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-11 17:46:00	2018-04-23	"ABBY_023-O-29-39-20170511-GEN"	NA	"ABBY_023-O-29-39-20170511-GEN-DNA1"	"BMI_Plate56WellF11"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	25	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9631"	"06238802-8754-4a0f-a4e1-e6f825181b43"	"D16"	"ABBY"	"ABBY_002"	"ABBY_002.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-11 19:26:00	2018-04-23	"ABBY_002-M-5.5-30-20170511-GEN"	NA	"ABBY_002-M-5.5-30-20170511-GEN-DNA1"	"BMI_Plate56WellB3"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	41	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9632"	"7299a2a7-b51e-4a7c-a887-be8a678c1b73"	"D16"	"ABBY"	"ABBY_002"	"ABBY_002.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-11 19:53:00	2018-04-23	"ABBY_002-M-7-0-20170511-GEN"	NA	"ABBY_002-M-7-0-20170511-GEN-DNA1"	"BMI_Plate56WellB5"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	64	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9633"	"67556838-a333-43ba-b6e4-656728502690"	"D16"	"ABBY"	"ABBY_002"	"ABBY_002.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-11 20:19:00	2018-04-23	"ABBY_002-O-22.5-3-20170511-GEN"	NA	"ABBY_002-O-22.5-3-20170511-GEN-DNA1"	"BMI_Plate56WellB12"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	25	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9634"	"61f0548e-72db-4849-883f-0a0210d0b539"	"D16"	"ABBY"	"ABBY_062"	"ABBY_062.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-15 15:33:00	2018-04-23	"ABBY_062-M-17-34.5-20170515-GEN"	NA	"ABBY_062-M-17-34.5-20170515-GEN-DNA1"	"BMI_Plate55WellF3"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	24	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9635"	"9749e29b-c8d2-4b43-af2e-fa77f792d335"	"D16"	"ABBY"	"ABBY_062"	"ABBY_062.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-15 16:03:00	2018-04-23	"ABBY_062-M-14-2-20170515-GEN"	NA	"ABBY_062-M-14-2-20170515-GEN-DNA1"	"BMI_Plate55WellE12"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	22	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9636"	"98e76655-5ee6-4a7a-b871-bf4e113946cc"	"D16"	"ABBY"	"ABBY_062"	"ABBY_062.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-15 16:32:00	2018-04-23	"ABBY_062-M-33.5-16.5-20170515-GEN"	NA	"ABBY_062-M-33.5-16.5-20170515-GEN-DNA1"	"BMI_Plate55WellF7"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	41	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9637"	"081923b8-7e4a-495f-8b27-b2f97a52b119"	"D16"	"ABBY"	"ABBY_061"	"ABBY_061.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-15 17:16:00	2018-04-23	"ABBY_061-M-1.5-4-20170515-GEN"	NA	"ABBY_061-M-1.5-4-20170515-GEN-DNA1"	"BMI_Plate56WellG2"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	21	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9638"	"a70bed3e-bee3-494b-a102-87b482c15e43"	"D16"	"ABBY"	"ABBY_061"	"ABBY_061.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-15 17:37:00	2018-04-23	"ABBY_061-M-33.5-8.5-20170515-GEN"	NA	"ABBY_061-M-33.5-8.5-20170515-GEN-DNA1"	"BMI_Plate55WellE7"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	37	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9639"	"45195e45-ce52-4c02-aebe-fba78dddab25"	"D16"	"ABBY"	"ABBY_061"	"ABBY_061.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-15 17:55:00	2018-04-23	"ABBY_061-M-18-35.5-20170515-GEN"	NA	"ABBY_061-M-18-35.5-20170515-GEN-DNA1"	"BMI_Plate55WellE4"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	31	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9640"	"b67115a9-24e5-4df2-aca8-87d5de94b83b"	"D16"	"ABBY"	"ABBY_063"	"ABBY_063.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-15 18:47:00	2018-04-23	"ABBY_063-M-26-32.5-20170515-GEN"	NA	"ABBY_063-M-26-32.5-20170515-GEN-DNA1"	"BMI_Plate55WellG6"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	50	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9641"	"c21baa1f-8247-49a9-a4c7-572775e575fa"	"D16"	"ABBY"	"ABBY_063"	"ABBY_063.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-15 19:08:00	2018-04-23	"ABBY_063-M-2-36.5-20170515-GEN"	NA	"ABBY_063-M-2-36.5-20170515-GEN-DNA1"	"BMI_Plate55WellG4"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	42	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9642"	"6c45aeac-cd4e-45f2-9377-7b1643cb5ba6"	"D16"	"ABBY"	"ABBY_063"	"ABBY_063.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-15 19:31:00	2018-04-23	"ABBY_063-M-19.5-9-20170515-GEN"	NA	"ABBY_063-M-19.5-9-20170515-GEN-DNA1"	"BMI_Plate55WellG1"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	29	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9643"	"b631dabd-81a9-4281-9de3-1a4c4526f6ae"	"D16"	"ABBY"	"ABBY_070"	"ABBY_070.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-15 20:14:00	2018-04-23	"ABBY_070-M-21-7-20170515-GEN"	NA	"ABBY_070-M-21-7-20170515-GEN-DNA1"	"BMI_Plate55WellH4"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	36	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9644"	"910f4eec-6173-4f15-a0b8-8f57ea3d9718"	"D16"	"ABBY"	"ABBY_070"	"ABBY_070.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-15 20:31:00	2018-04-23	"ABBY_070-M-18.5-5.5-20170515-GEN"	NA	"ABBY_070-M-18.5-5.5-20170515-GEN-DNA1"	"BMI_Plate55WellH3"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	49	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9645"	"a00b7d62-2cc5-44ec-8a88-78012dd39ffc"	"D16"	"ABBY"	"ABBY_070"	"ABBY_070.basePlot.bgc"	"Battelle Applied Genomics"	2017-05-15 20:54:00	2018-04-23	"ABBY_070-M-29.5-33.5-20170515-GEN"	NA	"ABBY_070-M-29.5-33.5-20170515-GEN-DNA1"	"BMI_Plate55WellH6"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	27	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T140943Z"
"9646"	"d0fd8332-96df-4fab-a226-f06ca8ce676f"	"D16"	"ABBY"	"ABBY_004"	"ABBY_004.basePlot.bgc"	"Battelle Applied Genomics"	2017-06-05 16:50:00	2018-04-23	"ABBY_004-M-0.5-8-20170605-GEN"	NA	"ABBY_004-M-0.5-8-20170605-GEN-DNA1"	"BMI_Plate56WellD2"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	47	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T134122Z"
"9648"	"e18b07ec-1672-4e69-b7ee-cdf5fe6e3b98"	"D16"	"ABBY"	"ABBY_004"	"ABBY_004.basePlot.bgc"	"Battelle Applied Genomics"	2017-06-05 17:07:00	2018-04-23	"ABBY_004-M-32-14.5-20170605-GEN"	NA	"ABBY_004-M-32-14.5-20170605-GEN-DNA1"	"BMI_Plate56WellD8"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	43	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T134122Z"
"9649"	"41573269-a123-4839-a84f-a999d84d9cdc"	"D16"	"ABBY"	"ABBY_004"	"ABBY_004.basePlot.bgc"	"Battelle Applied Genomics"	2017-06-05 17:47:00	2018-04-23	"ABBY_004-M-12-34-20170605-GEN"	NA	"ABBY_004-M-12-34-20170605-GEN-DNA1"	"BMI_Plate56WellD3"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	37	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T134122Z"
"9650"	"f6ce651a-3454-49cf-8ee5-6e2d4f172bf9"	"D16"	"ABBY"	"ABBY_006"	"ABBY_006.basePlot.bgc"	"Battelle Applied Genomics"	2017-06-05 19:46:00	2018-04-23	"ABBY_006-M-32.5-22-20170605-GEN"	NA	"ABBY_006-M-32.5-22-20170605-GEN-DNA1"	"BMI_Plate56WellE4"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	27	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T134122Z"
"9652"	"309c0815-300e-4adb-9ead-6a517e2201ca"	"D16"	"ABBY"	"ABBY_006"	"ABBY_006.basePlot.bgc"	"Battelle Applied Genomics"	2017-06-05 20:09:00	2018-04-23	"ABBY_006-O-3-34.5-20170605-GEN"	NA	"ABBY_006-O-3-34.5-20170605-GEN-DNA1"	"BMI_Plate56WellE10"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	54	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T134122Z"
"9654"	"8edfa513-e34e-40f2-937e-433f8f68c40f"	"D16"	"ABBY"	"ABBY_006"	"ABBY_006.basePlot.bgc"	"Battelle Applied Genomics"	2017-06-05 20:49:00	2018-04-23	"ABBY_006-O-39.5-4-20170605-GEN"	NA	"ABBY_006-O-39.5-4-20170605-GEN-DNA1"	"BMI_Plate56WellE12"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	37	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T134122Z"
"9655"	"ab55e6da-33cd-45da-899c-48919cd7cee8"	"D16"	"ABBY"	"ABBY_002"	"ABBY_002.basePlot.bgc"	"Battelle Applied Genomics"	2017-06-05 22:18:00	2018-04-23	"ABBY_002-O-1.5-9-20170605-GEN"	NA	"ABBY_002-O-1.5-9-20170605-GEN-DNA1"	"BMI_Plate56WellB8"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	18	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T134122Z"
"9657"	"1a468e64-bf87-4946-865e-2281239c61fc"	"D16"	"ABBY"	"ABBY_002"	"ABBY_002.basePlot.bgc"	"Battelle Applied Genomics"	2017-06-05 22:55:00	2018-04-23	"ABBY_002-O-15-37.5-20170605-GEN"	NA	"ABBY_002-O-15-37.5-20170605-GEN-DNA1"	"BMI_Plate56WellB10"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	30	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T134122Z"
"9658"	"9c123ff1-142c-4c4f-8edc-d628bbb165e4"	"D16"	"ABBY"	"ABBY_002"	"ABBY_002.basePlot.bgc"	"Battelle Applied Genomics"	2017-06-05 23:57:00	2018-04-23	"ABBY_002-O-28.5-7-20170605-GEN"	NA	"ABBY_002-O-28.5-7-20170605-GEN-DNA1"	"BMI_Plate56WellC1"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	61	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T134122Z"
"9659"	"87e4b5e7-0ae6-4469-9230-429f3f995429"	"D16"	"ABBY"	"ABBY_062"	"ABBY_062.basePlot.bgc"	"Battelle Applied Genomics"	2017-06-06 15:27:00	2018-04-23	"ABBY_062-M-26-36-20170606-GEN"	NA	"ABBY_062-M-26-36-20170606-GEN-DNA1"	"BMI_Plate55WellF5"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	41	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T134122Z"
"9661"	"9aef641e-9ec9-4ecc-8156-0b689c21384d"	"D16"	"ABBY"	"ABBY_062"	"ABBY_062.basePlot.bgc"	"Battelle Applied Genomics"	2017-06-06 15:49:00	2018-04-23	"ABBY_062-M-7.5-27.5-20170606-GEN"	NA	"ABBY_062-M-7.5-27.5-20170606-GEN-DNA1"	"BMI_Plate55WellF9"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	46	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T134122Z"
"9662"	"858fbc4c-eb1d-4ff0-8c7d-bd1c6206127c"	"D16"	"ABBY"	"ABBY_062"	"ABBY_062.basePlot.bgc"	"Battelle Applied Genomics"	2017-06-06 16:42:00	2018-04-23	"ABBY_062-M-14-5-20170606-GEN"	NA	"ABBY_062-M-14-5-20170606-GEN-DNA1"	"BMI_Plate55WellF1"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	34	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T134122Z"
"9663"	"39565b40-d555-4ee0-b873-83d689563e9b"	"D16"	"ABBY"	"ABBY_061"	"ABBY_061.basePlot.bgc"	"Battelle Applied Genomics"	2017-06-06 17:34:00	2018-04-23	"ABBY_061-M-1-14-20170606-GEN"	NA	"ABBY_061-M-1-14-20170606-GEN-DNA1"	"BMI_Plate56WellG3"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	32	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T134122Z"
"9665"	"4f49c643-29c7-4509-b56f-43cc6ca4568b"	"D16"	"ABBY"	"ABBY_061"	"ABBY_061.basePlot.bgc"	"Battelle Applied Genomics"	2017-06-06 18:06:00	2018-04-23	"ABBY_061-M-17-31.5-20170606-GEN"	NA	"ABBY_061-M-17-31.5-20170606-GEN-DNA1"	"BMI_Plate55WellE3"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	28	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T134122Z"
"9666"	"5db67594-324b-4e0e-8920-786cc5c0c37b"	"D16"	"ABBY"	"ABBY_061"	"ABBY_061.basePlot.bgc"	"Battelle Applied Genomics"	2017-06-06 18:50:00	2018-04-23	"ABBY_061-M-35-9-20170606-GEN"	NA	"ABBY_061-M-35-9-20170606-GEN-DNA1"	"BMI_Plate55WellE8"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	32	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T134122Z"
"9667"	"565abbf3-05c6-4848-b766-f0f155b4a8c4"	"D16"	"ABBY"	"ABBY_070"	"ABBY_070.basePlot.bgc"	"Battelle Applied Genomics"	2017-06-06 20:11:00	2018-04-23	"ABBY_070-M-4-9-20170606-GEN"	NA	"ABBY_070-M-4-9-20170606-GEN-DNA1"	"BMI_Plate55WellH11"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	32	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T134122Z"
"9669"	"2ce4c3ec-6690-469d-b050-9afdaebf203c"	"D16"	"ABBY"	"ABBY_070"	"ABBY_070.basePlot.bgc"	"Battelle Applied Genomics"	2017-06-06 20:43:00	2018-04-23	"ABBY_070-M-16-32-20170606-GEN"	NA	"ABBY_070-M-16-32-20170606-GEN-DNA1"	"BMI_Plate55WellH2"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	20	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T134122Z"
"9670"	"1b84b3c1-8919-4ef9-b6f1-a525020abb5d"	"D16"	"ABBY"	"ABBY_070"	"ABBY_070.basePlot.bgc"	"Battelle Applied Genomics"	2017-06-06 21:11:00	2018-04-23	"ABBY_070-M-34-27.5-20170606-GEN"	NA	"ABBY_070-M-34-27.5-20170606-GEN-DNA1"	"BMI_Plate55WellH9"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	19	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T134122Z"
"9671"	"7512ce6d-a514-4a15-9653-7a03cbf6ceea"	"D16"	"ABBY"	"ABBY_063"	"ABBY_063.basePlot.bgc"	"Battelle Applied Genomics"	2017-06-06 22:03:00	2018-04-23	"ABBY_063-M-11-2.5-20170606-GEN"	NA	"ABBY_063-M-11-2.5-20170606-GEN-DNA1"	"BMI_Plate55WellF12"	"marker gene"	"BMI_dnaExtractionSOP_v1"	"soil"	0.25	35	NA	"Quantus"	"N"	"Pass"	"tZMPGFY0j845HHhOVApj3g=="	NA	NA	"20200407T134122Z"
